godina;oib;naziv;iznos_eur;broj_isplata;udio_posto
sve;69265772227;UMJETNIČKA ORGANIZACIJA HRVATSKI KOMORNI ORKESTAR;67500.00;5;0.00
sve;26896388401;KONCERTNA DVORANA TVORNICA KULTURE;67500.00;10;0.00
sve;43340124580;SUPRA NET D.O.O. ZA TRGOVINU I INFORMATIČKE DJELATNOSTI;67138.74;4;0.00
sve;10626066704;MULTIMEDIJALNA KOLIBA;67060.00;22;0.00
sve;72396032469;HRVATSKI BOCCIA SAVEZ;67000.00;4;0.00
sve;00180729178;ESC FACTORING DOO;66863.65;3;0.00
sve;83237257080;ZAKLADA ANA RUKAVINA;66700.00;4;0.00
sve;74151090266;SUSTAV ORKESTARA DJECE I OMLADINE;66600.00;17;0.00
sve;14447744368;TEXO MOLIOR DOO ZA GRADITELJSTVO I USLUGE;66360.00;1;0.00
sve;16782831188;ZAGREBAČKI ŠAHOVSKI SAVEZ;66300.00;4;0.00
sve;69824424463;VOLONTERI U PALIJATIVNOJ SKRBI LA VERNA;66092.00;12;0.00
sve;41683226810;INSTITUT ZA JAVNE FINANCIJE;66090.00;15;0.00
sve;23067880654;OŠ KREATIVNI RAZVOJ;66047.87;58;0.00
sve;19673322859;MONTAŽSTROJ;66000.00;6;0.00
sve;59552791905;TEATAR GAVRAN;66000.00;17;0.00
sve;32133934323;ŽENSKI NOGOMETNI KLUB AGRAM;66000.00;2;0.00
sve;50467974870;MAKROMIKRO GRUPA D.O.O.;65967.37;21;0.00
sve;16026657761;GANZ NOVA KULTURA PROMJENE;65942.50;22;0.00
sve;71221608291;PARTNER BANKA;65736.38;60;0.00
sve;38583303160;PRAVNI FAKULTET SVEUČILIŠTA U ZAGREBU;65680.00;67;0.00
sve;27414388868;BRŽE VIŠE BOLJE D.O.O;65591.29;40;0.00
sve;51798116034;JK PROJEKT RENT DOO;65347.38;38;0.00
sve;99029223761;ORATORIJSKO DRUŠTVO CRKVE SVETOG MARKA;65300.00;16;0.00
sve;90225082044;UMJETNIČKA ORGANIZACIJA KAZALIŠNA DRUŽINA EMPIRIA TEATAR;65215.00;16;0.00
sve;33665211672;BORNFIGHT STUDIO D.O.O.;65156.25;11;0.00
sve;22822699415;ODVJETNIČKO DRUŠTVO METELKO KNEŽEVIĆ I PARTNERI DOO;65093.11;116;0.00
sve;71441471989;HRVATSKI AKADEMSKI SPORTSKI SAVEZ;65000.00;2;0.00
sve;24690129373;METUS DOO;64687.50;3;0.00
sve;68752651868;MEŠTROVIĆ - PRIJEVOZ D.O.O.;64588.21;28;0.00
sve;74645378611;GEOMATIKA DOO;64421.02;8;0.00
sve;49503354754;GS UPRAVLJANJE DOO;64317.41;61;0.00
sve;79315449004;DRUŠTVO DISTROFIČARA;64300.00;10;0.00
sve;90258647818;ZAGREB INŽENJERING DOO;64260.73;4;0.00
sve;39615965867;STUDIO ARTLESS;64050.00;14;0.00
sve;39075073977;UDRUGA PASIONSKA BAŠTINA;64000.00;17;0.00
sve;35289396071;CANTUS D.O.O.;63927.20;18;0.00
sve;83411133656;EKSPERIMENTALNA SLOBODNA SCENA;63850.00;17;0.00
sve;94389348128;KALA DOO;63791.25;1;0.00
sve;99534693762;SVEUČILIŠTE U ZAGREBU RUDARSKO-GEOLOŠKO-NAFTNI FAKULTET;63750.00;2;0.00
sve;27704597061;ZAGREBAČKI STRELJAČI SAVEZ;63000.00;4;0.00
sve;95847257607;AKADEMIJA LIKOVNIH UMJETNOSTI;62340.00;18;0.00
sve;13909509653;GEO LINE SYSTEMS DOO;62203.32;27;0.00
sve;02727445506;UDRUGA DRAŽEN PETROVIĆ;62000.00;1;0.00
sve;74277121488;HRVATSKI SAVEZ KOŠARKE U KOLICIMA;62000.00;2;0.00
sve;70663193635;AGRAM BANKA DD ZAGREB;61811.65;70;0.00
sve;86709918716;ODVJETNIČKO DRUŠTVO KALLAY I PARTNERI DOO;61790.92;179;0.00
sve;67749812605;KOZLIĆI UDRUGA ZA PROMICANJE KULTURE;61700.00;17;0.00
sve;37388188772;TRGOVAČKI SUD U ZAGREBU;61643.60;39;0.00
sve;80572192786;HŽ PUTNIČKI PRIJEVOZ D.O.O.;61605.04;253;0.00
sve;57481673535;LJEVAONICA UMJETNINA UJEVIĆ D.O.O.;61458.84;2;0.00
sve;75834963344;GRAD VELIKA GORICA;60977.36;2;0.00
sve;79967404744;PRO DOO;60914.00;3;0.00
sve;52201457254;URBANE TEHNIKE D.O.O.;60750.00;5;0.00
sve;26826437822;INTEROMNIA DOO;60297.26;3;0.00
sve;27068483295;ŽENSKA POMOĆ SADA SOS TELEFON ZA ŽENE I DJ ŽRTVE NASILJA;60000.00;2;0.00
sve;26148807337;PROSTORNE TAKTIKE DOO;60000.00;2;0.00
sve;84931084664;SLAVONIJA BUS DOO;59969.85;2;0.00
sve;18556201041;CENTRAL POINT DOO;59914.78;7;0.00
sve;30281577600;OBIN UPRAVLJANJE DOO;59791.37;339;0.00
sve;91805905887;HRABRI TELEFON;59787.00;12;0.00
sve;90002393727;ŽUPA SV.BLAŽA;59725.20;30;0.00
sve;91352666060;CEST AGRAM UDRUGA ULIČNIH ZABAVLJAČA;59600.00;12;0.00
sve;57189591567;VATROPROMET D.O.O.;59550.77;16;0.00
sve;84430586938;RUDAN D.O.O.;59317.75;5;0.00
sve;64248857700;DOMEL DOO;59008.45;1;0.00
sve;92229708301;IMMERSIVE GAMES DOO ZA INFORMATIKU I POSLOVNO SAVJETOVANJE;59000.00;2;0.00
sve;14057774659;ZAGREBAČKI RADIO PLAVI 9 D.O.O.;58878.47;2;0.00
sve;30176496729;GRAND AUTO DOO;58752.89;1;0.00
sve;26240899420;MICHEL DOO;58597.84;10;0.00
sve;55305844525;IBIS-GRAFIKA D.O.O. ZA GRAFIČKE USLUGE;58509.00;26;0.00
sve;47978428233;UDRUGA GRADOVA U REPUBLICI HRVATSKOJ;58398.01;11;0.00
sve;01617130836;FANTASTIČNO DOBRA INSTITUCIJA FADE IN;58333.00;14;0.00
sve;96743361297;G. I. M. GRAĐENJE D.O.O.;58226.06;37;0.00
sve;48953641019;HRVATSKI SAVEZ GLUHOSLIJEPIH OSOBA - DODIR;58187.49;34;0.00
sve;99421577215;ZVONA USLUGE D.O.O.;58137.70;15;0.00
sve;10305984252;MEĐUNARODNA BRITANSKA ŠKOLA VEDRI OBZORI;58067.45;36;0.00
sve;88238407622;CETINA DIZALA DOO;58020.00;1;0.00
sve;35632925066;V.B.Z. D.O.O.;58009.41;14;0.00
sve;30740253189;URBANE IDEJE DOO;57532.26;8;0.00
sve;15748798560;MAKSIMUS D.O.O.;57465.35;460;0.00
sve;62529488741;ROBOT 22 DOO ZA USLUGE;57400.00;5;0.00
sve;74555862029;AGRIVI DOO ZA PROIZVODNJU TRGOVINU I USLUGE;57351.38;3;0.00
sve;31390132309;PUČKO OTVORENO UČILIŠTE KORAK PO KORAK;57300.00;7;0.00
sve;05394491002;SLIV OPREMA D.O.O.;57291.25;2;0.00
sve;76901428643;APZ HIDRIA D.O.O.;57255.81;16;0.00
sve;67757516642;MEŠIĆ DOO;56631.05;3;0.00
sve;90409649064;FNG PROPERTY HR DOO;56516.90;11;0.00
sve;71819246783;EKO INVEST D.O.O.;56475.88;3;0.00
sve;06565884479;KULTURNO UMJETNIČKO DRUŠTVO SESVETE;56400.00;5;0.00
sve;54405379938;TIM PRESS IZDAVAŠTVO,MARKETING,TRGOVINA I USLUGE D.O.O.;56300.00;21;0.00
sve;84168266222;PARLAM INTERIJERI JDOO;56168.00;2;0.00
sve;77434030734;ŠTAJDUHAR I JUREC BARAS ODVJETNIČKO DRUŠTVO DOO;56005.91;34;0.00
sve;53830159458;HKUD ŽELJEZNIČAR;56000.00;12;0.00
sve;21934187304;UDRUŽENJE DJECA PRVA;55767.00;10;0.00
sve;81273222992;STUDIO OBRIS D.O.O.;55676.95;9;0.00
sve;39620501429;DRUŠTVO TJELESNIH INVALIDA;55517.00;19;0.00
sve;09508149024;UDRUGA ZA PROMICANJE KNJIŽEVNOSTI I KULTURE SKRIBONAUTI;55500.00;5;0.00
sve;93252258037;KAZALIŠNA DRUŽINA KUFER;55400.00;13;0.00
sve;54865570214;DEFF MONTAŽA DOO;55296.20;10;0.00
sve;74099460877;PRIRODNO UMJETNIČKI KRUŽOK;55252.20;29;0.00
sve;92833007025;KAZALIŠTE HOTEL BULIĆ;55200.00;14;0.00
sve;47719259482;KEMIS TERMOCLEAN D.O.O.;55169.21;121;0.00
sve;26314002934;KRIZANTEMA USLUGE D.O.O.;55008.70;32;0.00
sve;66303138221;FOLKLORNI ANSAMBL SESVETSKA SELA;55000.00;6;0.00
sve;15956530643;FORTIUS INFO D.O.O. ZA TRGOVINU I USLUGE;54846.26;29;0.00
sve;67417590263;CEDEPE-DR. OSOBA S CEREBRALNOM I DJEČJOM PARALIZOM ZAGREB;54700.00;4;0.00
sve;35995486720;UDRUGA ZEMLJANI ARE YOU SYRIOUS;54630.00;5;0.00
sve;99439479072;PRIOR INŽENJERING D.O.O.;54600.00;4;0.00
sve;91715167661;CONTECH DOO;54365.63;12;0.00
sve;47012378732;UDRUGA ZA AUTIZAM;54350.00;7;0.00
sve;45050126417;KONČAR - ELEKTROINDUSTRIJA D.D.;54210.14;59;0.00
sve;51744209467;CALLIDUS USTANOVA ZA OBRAZOVANJE ODRASLIH;54075.00;2;0.00
sve;43174632631;MALA ZVONA D.O.O. ZA IZDAVAŠTVO I USLUGE;53870.00;18;0.00
sve;67059989656;TROTOČKA DOO;53862.50;6;0.00
sve;94081753133;AUTOBAHN DOO;53819.56;36;0.00
sve;60260099259;AKTER PUBLIC DOO;53818.38;42;0.00
sve;11629135546;AMBIENT PARK D.O.O. ZA TRGOVINU, USLUGE I REKREACIJU;53779.50;2;0.00
sve;07943625362;ZAGREBAČKI SAVEZ KLUBOVA MLADIH TEHNIČARA;53580.80;31;0.00
sve;75920958860;MAŠTARA;53545.00;8;0.00
sve;52853709191;DOMOVINSKI POKRET;53427.94;10;0.00
sve;90555383444;MT ETER D.O.O.;53385.02;2;0.00
sve;62776074052;KONTURA PROJEKT D.O.O.;53161.30;15;0.00
sve;73199055285;UMJETNIČKA ORGANIZACIJA KAZALIŠNA DRUŽINA CIRK POZOR;53057.00;22;0.00
sve;73127443455;PERAN D.O.O.;53047.13;1;0.00
sve;64463054095;PROARH TRI  D.O.O.;53000.00;1;0.00
sve;52560654618;HSPD SLJEME ŠESTINE;52900.00;14;0.00
sve;85127306373;ODVJETNIČKO DRUŠTVO HANŽEKOVIĆ & PARTNERI D.O.O.;52557.92;50;0.00
sve;68119083236;TPZ DOO;52509.62;1;0.00
sve;93604401369;UDRUGA PRAGMA;52458.68;6;0.00
sve;51811672730;UMJETNIČKA ORGANIZACIJA ŠKVADRA;52377.00;20;0.00
sve;02019557948;ARHITEKTURA KRITOVAC JDOO;52348.00;8;0.00
sve;88960810798;MDK GRAĐEVINAR DOO;52027.34;1;0.00
sve;92943474869;ANSAMBL SLOBODNOG PLESA LIBERDANCE;52000.00;21;0.00
sve;60165462665;GRUDOM DOO;51616.90;1;0.00
sve;47993902504;ZRINMATUČEC D.O.O.;51505.39;6;0.00
sve;53916061811;HRVATSKA MREŽA ZA BESKUĆNIKE;51477.00;3;0.00
sve;52885317777;DERATIZACIJA GOSPIĆ DOO;51437.64;39;0.00
sve;87103856515;CENTAR ZA NEURORAZVOJNU INTEGRACIJU REFLEKSA;51363.39;8;0.00
sve;97258269943;HRVATSKO DRUŠTVO KNJIŽEVNIKA ZA DJECU I ML KLUB PRVIH PISACA;51280.00;9;0.00
sve;92276133102;VEČERNJI LIST NOVINSKO NAKLADNIČKO D.O.O.;51175.02;16;0.00
sve;26378007258;UDRUGA ŠPORTSKIH RIBOLOVACA INVALIDA DOMOVINSKOG RATA;51000.00;6;0.00
sve;82181984047;REGALERIJA DOO;50867.55;1;0.00
sve;75289198230;HDKA HRVATSKO DRUŠTVO KRAJOBRAZNIH ARHITEKATA;50835.51;13;0.00
sve;50481342682;PROSPECTUS DOO;50770.94;4;0.00
sve;08644280117;BRLIĆ D.O.O.;50555.62;86;0.00
sve;58002925068;UMJETNIČKA ORGANIZACIJA OVOONO;50400.00;13;0.00
sve;00513519279;SIGNALGRAD D.O.O.;50321.56;31;0.00
sve;25640412631;SAVEZ GLUHIH  I NAGLUHIH GRADA ZAGREBA;50240.00;28;0.00
sve;04338763558;FESTIVAL SUVREMENOG ŽIDOVSKOG FILMA ZAGREB;50215.88;13;0.00
sve;70241212555;ELIS PROJEKT DOO;50169.62;37;0.00
sve;30412018193;BORONGAJ INVEST DOO;50071.40;174;0.00
sve;86768378957;FHR D.O.O.;50000.00;3;0.00
sve;27157012635;FRAGARIA DOO ZA PROIZVODNJU I PRERADI VOĆA I POVRĆA;50000.00;1;0.00
sve;21231559118;ENERGY CENTAR PLUS DOO;49850.00;1;0.00
sve;64989582259;UDRUGA PROFESIONALNIH PLESNIH UMJETNIKA PULS;49750.00;20;0.00
sve;91094950285;ZAGREB ZGRADE D.O.O.;49595.89;104;0.00
sve;63621765720;DRUŠTVO POVJESNIČARA UMJETNOSTI HRVATSKE;49500.00;7;0.00
sve;12856557744;LEYKAM INTERNATIONAL D.O.O.;49400.00;16;0.00
sve;51108551424;CENTAR GRAĐEVINSKOG FAKULTETA DOO;49261.29;14;0.00
sve;52974363766;INSTITUT TOMISLAV GOTOVAC;49200.00;10;0.00
sve;60174266484;DRUŠT ZA POBOLJŠ. KV. ŽIVOTA SIROM. I NEZBR. DJECE MALI ZMAJ;49147.00;9;0.00
sve;41856116339;IMAGO REKLAMNA AGENCIJA DOO;49094.40;3;0.00
sve;02570282389;UMJETNIČKA ORGANIZACIJA TRES PAS;49000.00;12;0.00
sve;84310268229;IRES EKOLOGIJA DOO ZA ZAŠTITU PRIRODE I OKOLIŠA;48827.50;2;0.00
sve;80710986317;PETRINE KNJIGE DOO;48300.00;18;0.00
sve;31214705045;C5 KONCEPT D.O.O. ZA USLUGE;48176.75;25;0.00
sve;84691119186;UDRUGA ZA RAZVOJ I PODRŠKU FRANCUSKE MEĐUNAR ŠKOLE U ZAGREBU;48162.84;22;0.00
sve;99080771351;KOŽUL DOO;48155.90;3;0.00
sve;09619830885;SLOBODNE VEZE, UDRUGA ZA SUVREMENE UMJETNIČKE PRAKSE;48050.00;10;0.00
sve;71445870691;AUTO PROMET SISAK D.O.O.;47803.51;27;0.00
sve;29035933600;MEĐIMURJE PLIN DOO;47754.27;860;0.00
sve;61394757132;CENZUS D.O.O. ZA PROMET ROBE I USLUGA;47636.10;48;0.00
sve;01252163117;OPĆINSKI GRAĐANSKI SUD U ZAGREBU;47632.82;623;0.00
sve;48674189572;UDRUGA KULTURA NOVA;47398.07;11;0.00
sve;37363837470;DRŽAVNI ARHIV U ZAGREBU;47286.56;63;0.00
sve;77163201327;ENERGOHERC DOO;47241.10;1;0.00
sve;16832883800;ODVJETNIČKO DRUŠTVO  BOŽIĆ I PARTNERI DOO;46916.61;4;0.00
sve;72454645041;BANDIĆ MILAN 365 STRANKA RADA I SOLIDARNOSTI U STEČAJU;46915.54;6;0.00
sve;34421776805;ELEX ZA PROIZVODNJU MONTAŽU I TRGOVINU;46873.33;13;0.00
sve;31501714030;SREDNJA EUROPA D.O.O.;46700.00;21;0.00
sve;39135989747;ZUBAK GRUPA DOO;46438.00;63;0.00
sve;54895392358;BLUEMONT DOO;46421.03;3;0.00
sve;07438218392;OŠ CENTAR;46245.40;34;0.00
sve;99467839478;UMJETNIČKA ORGANIZACIJA JAGODA;45800.00;16;0.00
sve;70861330288;UDRUGA KORABLJA;45700.00;7;0.00
sve;97076801325;UDRUGA INVALIDA RADA ZAGREB;45600.00;4;0.00
sve;38247477481;F.I.L.D. PROJEKT D.O.O.;45600.00;22;0.00
sve;74012772861;DI PLAN DOO ZA PROJEKTIRANJE I NADZOR I USLUGE;45233.02;11;0.00
sve;82238395536;AG PLANUM DOO ZA GRAĐENJE PROJEKT I NADZOR NAD GRAĐ;45090.00;5;0.00
sve;95834315072;P2P FINANCE DOO;45088.08;2;0.00
sve;86343139929;LOVAČKO DRUŠTVO FAZAN  BREZOVICA KUPINEČKI KRALJEVEC;45075.20;8;0.00
sve;15656934984;VITEŠKO ALKARSKO DRUŠTVO SINJ;45000.00;2;0.00
sve;71221363917;BAZA ZA RADNIČKU INICIJATIVU I DEMOKRATIZACIJU BRID;44910.00;4;0.00
sve;31208074467;UDRUGA ZELENI KLIK;44907.00;10;0.00
sve;91025164621;BAN TOURS DOO;44902.69;51;0.00
sve;74660437164;DRŽAVNI HIDROMETEOROLOŠKI ZAVOD;44756.50;12;0.00
sve;06546575548;PRIVATNA SPORTSKA I JEZIČNA GIMNAZIJA FRANJO BUČAR;44750.34;42;0.00
sve;36703431428;BEZ GRANICA;44691.00;6;0.00
sve;33303048459;TEATAR CIRKUS PUNKT;44520.00;15;0.00
sve;82395099569;HRVATSKO DEBATNO DRUŠTVO;44333.76;7;0.00
sve;15567069664;KLESARSTVO SUHOZID DOO;44050.40;1;0.00
sve;49906895606;GEODETSKI PROJEKTI I SUSTAVI D.O.O.;43891.05;34;0.00
sve;98292941053;HKUD PRIGOREC MARKUŠEVEC;43750.00;9;0.00
sve;90934142154;TAMBURAŠKO DRUŠTVO GAJ ZAGREB;43530.00;16;0.00
sve;03492821167;NOVI INFORMATOR D.O.O.;43495.81;38;0.00
sve;59999692487;SAVEZ UDRUGA KLUBTURA;43330.00;11;0.00
sve;80765753402;MATIĆ PLUS DOO;43300.55;24;0.00
sve;08222794758;OMNIMEDIA D.O.O.;43300.00;6;0.00
sve;11657560751;TEHNO ELEKTRO DOO;43291.25;2;0.00
sve;11609825855;DEPT TECHNOLOGY DOO;43250.00;18;0.00
sve;47089536463;HRVATSKI PJEVAČKI ZBOR IVAN PL. ZAJC;43250.00;12;0.00
sve;33049143378;IN STRIA DOO;43190.00;26;0.00
sve;85625941652;MREŽA ANTIFAŠISTKINJA ZAGREBA;43150.00;11;0.00
sve;82593300917;ELEMENTO CONTENT DOO;43105.82;116;0.00
sve;51629434968;UDRUGA KAZALIŠTE, VIZUALNE UMJETNOSTI I KULTURA GLUHIH-DLAN;43100.00;23;0.00
sve;76699990208;CENTAR ZA INKLUZIVNE RADNE AKTIVNOSTI;42900.00;8;0.00
sve;71873420106;PERSPEKTIVA;42878.57;8;0.00
sve;80635539984;UMJETNIČKA ORG. AUTORSKA RAD. KREACIJA ILUST. I KOR. MELONE;42790.00;18;0.00
sve;40498868827;DURIEUX D.O.O. ZA IZD. I TISK. DJEL.,TRGOVINU,USL.I UVOZ-IZ.;42780.00;14;0.00
sve;92364669796;GEODETIKA D.O.O.;42760.00;7;0.00
sve;64532035351;ORIS KUĆA ARHITEKTURE;42600.00;5;0.00
sve;07200034745;ZAGREBAČKI RUKOMETNI SAVEZ;42457.15;3;0.00
sve;06674194731;CLARITATE FM DOO;42372.77;14;0.00
sve;80653493587;ALTOCOMM D.O.O.;42363.75;1;0.00
sve;79058504140;DRŽAVNE NEKRETNINE D.O.O.;42338.44;516;0.00
sve;63913169041;NOVA VES PROJEKT DOO;42250.01;2;0.00
sve;57889075561;DISPUT D.O.O. ZA IZDAVAČKU DJELATNOST;42250.00;13;0.00
sve;35863023030;DIDI SOUND D.O.O.;42250.00;15;0.00
sve;17270995529;UDRUGA DOKUMETAR;41850.00;17;0.00
sve;55815598569;UMJETNIČKA ORGANIZACIJA VRUM;41700.00;12;0.00
sve;99987305172;ODVJETNIČKO DRUŠTVO JELIĆ, VUKOVIĆ & VUKŠIĆ;41662.99;8;0.00
sve;67120410838;GEO ALFA DOO;41650.00;18;0.00
sve;48643641997;DRUŠTVO ZA SOCIJALNU PODRŠKU;41545.66;6;0.00
sve;02584649098;HRVATSKA GORSKA SLUŽBA SPAŠAVANJA;41500.00;2;0.00
sve;41312193461;FLUID - PROJEKT D.O.O.;41500.00;11;0.00
sve;89113223855;PRIVATNA GIMNAZIJA I STRUKOVNA ŠKOLA SVIJET S PRAVOM JAVNOST;41457.29;36;0.00
sve;85566146264;"CENTAR ZA EDUKACIJU I SAVJETOVANJE ""SUNCE""";41440.74;6;0.00
sve;73656725926;KENTBANK D.D.;41327.21;50;0.00
sve;19905002344;VUKOVARSKE MAJKE UDRUGA RODITELJA I OBIT. ZAROB.I NASL.ODVED;41200.00;4;0.00
sve;38256932197;GIMNAZIJA I EKONOMSKA ŠKOLA BENEDIKTA KOTRULJEVIĆ S.P.J.;40878.91;16;0.00
sve;76669487635;GEOPROJEKT D.D.;40841.15;3;0.00
sve;41280267782;STIV MED DOO;40833.73;3;0.00
sve;85272651470;AMB GRADNJA D.O.O.;40673.54;5;0.00
sve;58747941387;TOVEDO D.O.O.;40530.21;10;0.00
sve;45990641695;AD LIBITUM D.O.O.;40348.13;74;0.00
sve;38971455962;GRGUREVIĆ I PARTNERI DOO;40287.50;7;0.00
sve;99917958785;GEOEXPERT IGM D.O.O.;40269.41;9;0.00
sve;52097842295;AKADEMIJA DRAMSKE UMJETNOSTI ZAGREB;40170.00;18;0.00
sve;25858858563;MREŽA MLADIH HRVATSKE;40116.51;4;0.00
sve;53046704438;PLANET ART;40100.00;6;0.00
sve;41514796269;PAULATIM 365 DOO;40000.00;2;0.00
sve;17870151363;STUDIO ARHING DOO ZA INŽINJERING POSLOVA U GRADITELJSTVU;40000.00;2;0.00
sve;21625412015;HRVATSKI RAGBIJAŠKI SAVEZ;40000.00;2;0.00
sve;41040680817;DRIJEN DOO;39998.00;2;0.00
sve;04406269319;UDRUGA JUČER DANAS SUTRA -PLATFORMA ZA AUDIOVIZUALNA ISTR.;39830.00;17;0.00
sve;34130619322;AKADEMSKI FILMSKI KLUB;39700.00;14;0.00
sve;31903814507;GASTRO DIZAJN DOO;39691.75;3;0.00
sve;32323862297;LEPIRAC DOO;39676.98;1;0.00
sve;57372288540;KUD DRAGUTIN DOMJANIĆ;39650.00;10;0.00
sve;80064107459;TFK UPRAVLJANJE DOO;39561.32;76;0.00
sve;89919231745;IN KAPITAL DOO ZA TRGOVINU I USLUGE;39299.49;3;0.00
sve;48892892238;HRVATSKE BLUES SNAGE;39292.50;17;0.00
sve;14155634297;PARTNER GRADNJA D.O.O.;39229.63;24;0.00
sve;36754161329;HKO DOO;39177.15;1;0.00
sve;86197619116;ATAR DOO ZA PROJEKTIRANJE NADZOR I TRGOVINU;39072.40;4;0.00
sve;26028100809;FOTO KLUB ZAGREB;38915.00;13;0.00
sve;12779315025;KULTURNO PROSVJETNO DRUŠTVO SVETA KLARA;38800.00;11;0.00
sve;98729360320;AVANTI TRAVEL D.O.O.;38700.00;99;0.00
sve;75865428162;ARKADA INTERIJERI DOO ZA UREĐENJE INTERIJERA;38622.06;3;0.00
sve;23603203647;MEANDAR  MEDIA D.O.O.;38560.00;9;0.00
sve;22344395172;D2M STUDIO DOO ZA USLUGE;38500.00;7;0.00
sve;70751523669;LAB 852 D.O.O. ZA PROMIDŽBU;38400.00;10;0.00
sve;51305070892;AQUA SPECIJAL DOO;38375.00;2;0.00
sve;97860114477;KULTURNO UMJETNIČKO DRUŠTVO KAŠINA;38200.00;11;0.00
sve;01171827738;INTERMAX D.O.O.;38183.26;7;0.00
sve;27493567293;GASTROPROJEKT DOO;38157.98;2;0.00
sve;12777784360;UMJETNIČKA ORGANIZACIJA GRUPA;38085.00;13;0.00
sve;67814891540;HUKI DOO;37919.55;2;0.00
sve;82496456779;PROMOCIJA PLUS DOO ZA ODNOSE S JAVNOŠĆU I ISTRAŽ TRŽIŠTA;37813.75;4;0.00
sve;72779993744;KULTURNO UMJETNIČKO DRUŠTVO CROATIA;37800.00;7;0.00
sve;85224727471;UDRUGA PLESNIH UMJETNIKA HRVATSKE;37600.00;12;0.00
sve;87844750363;UDRUGA ŽENA OBOLJELIH I LIJEČENIH OD RAKA NISMO SAME;37550.00;8;0.00
sve;83978833320;GEOKOD D.O.O.;37375.00;4;0.00
sve;10399936014;ZAGREBAČKI SAVEZ SPORTSKE REKREACIJE SPORT ZA SVE;37272.50;2;0.00
sve;92921283762;NET NEZAVISNA TELEVIZIJA;37204.52;1;0.00
sve;49928932571;BUNT ART J.D.O.O. ZA USLUGE;37150.00;5;0.00
sve;57615715265;KUD DRAGUTIN DOMJANIĆ ADAMOVEC;37150.00;10;0.00
sve;41069344205;KAJKAVSKO SPRAVIŠĆE;37000.00;11;0.00
sve;20825951358;SAMO ARHITEKTURA DOO;37000.00;4;0.00
sve;40001365495;UMJETNIČKA ORGANIZACIJA FRONESIS;36900.00;9;0.00
sve;63908753742;INVALIDSKI ODBOJKAŠKI KLUB ZAGREB;36845.97;4;0.00
sve;18193003372;RONILAČKI KLUB ADRIATICRO ZAGREB;36654.00;6;0.00
sve;24124881324;SAVEZ UDRUGA PEDAGOGA TEHNIČKE KULTURE ZAGREBA;36642.99;31;0.00
sve;28251263363;ANSAMBL NARODNIH PLESOVA I PJESAMA HRVATSKE LADO;36590.00;10;0.00
sve;40611592848;HELIFOTO DOO ZA UNUTARNJU I VANJSKU TRGOVINU I USLUGE;36500.00;3;0.00
sve;44424423718;AKADEMSKI ZBOR FIL. FAKULTETA U ZAGREBU CONCORDIA DISCORS;36500.00;7;0.00
sve;97662921077;AUTOTRANSPORT KARLOVAC D.D.;36440.78;28;0.00
sve;98814266166;COOP 31 DOO;36366.05;1;0.00
sve;88596783413;UMJETNIČKA ORGANIZACIJA APLAUZ TEATAR;36350.00;12;0.00
sve;09146496654;LABENA DOO;36231.25;2;0.00
sve;08747661196;ŠPICA SUSTAVI D.O.O.;36211.68;10;0.00
sve;45687756792;HENA COM D.O.O. ZA NAKLADNIŠTVO;36200.00;10;0.00
sve;14258208397;UDRUGA NAS DVE;36200.00;9;0.00
sve;31749668239;PLANET GEODEZIJA JDOO;36192.05;147;0.00
sve;94661365298;APG - INŽENJERING D.O.O.;36100.00;4;0.00
sve;57303316329;STEČAJNA MASA IZ JUST GRADITELJSTVO DOO U STEČAJU;36020.55;4;0.00
sve;16045431107;HRVATSKO DRUŠTVO COLLEGIUM PRO ARTE;35900.00;10;0.00
sve;43890299527;MAP SAVJETOVANJA DOO;35853.75;4;0.00
sve;10337470512;CENTAR ZA RAZVOJ OSOBNIH KOMPETENCIJA I ZAŠT LJUDSKIH PRAVA;35833.36;6;0.00
sve;30244300986;GOLF SAVEZ GRADA ZAGREBA;35706.97;5;0.00
sve;93402577124;ISKORAK;35701.67;7;0.00
sve;62296711978;MLINAR D.D.;35614.21;284;0.00
sve;24612272845;REGO STAN DOO;35515.29;419;0.00
sve;11002350679;MTL LOGISTIKA JDOO ZA PRIJEVOZ I USLUGE I TRGOVINU;35453.00;2;0.00
sve;82067332481;ERNST & YOUNG SAVJETOVANJE D.O.O.;35432.50;4;0.00
sve;67945038185;SAVEZ  ROMA U RH KALI SARA;35244.51;25;0.00
sve;47892285786;CENTAR ZA KNJIGU;35100.00;10;0.00
sve;26597112845;HSPD PODGORAC GRAČANI;35100.00;5;0.00
sve;15409936625;STAKLO ALUMONT BELJO DOO;35074.66;115;0.00
sve;58878158696;DOBROVOLJNO VATROGASNO DRUŠTVO TRNJE;35050.00;5;0.00
sve;78173208601;MALEŠEVIĆ BORISLAV;35000.00;1;0.00
sve;81764499494;KNJIGA U CENTRU;34940.00;15;0.00
sve;12485381173;ZIV-TICA D.O.O. PROJEKTIRANJE, NADZOR I USLUGE;34825.68;24;0.00
sve;92274371073;THEMELIA D.O.O. ZA PROJEKTIRANJE, ZASTUPANJE I TRGOVINU;34787.26;2;0.00
sve;79343504226;ZAGREBAČKI KARTING SAVEZ;34761.82;31;0.00
sve;14273924910;ALMA CAREER CROATIA DOO;34752.50;29;0.00
